video,camera,date,common_name,species,count,notes,month,sample_month,sample,individual,behaviour,water_interaction
21st Feb am (10).MP4,CROP07,21/02/2024 01:46,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
21st Feb am (11).MP4,CROP07,21/02/2024 02:17,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,"SC, EA",Y
21st Feb am (12).MP4,CROP07,21/02/2024 02:19,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
21st Feb am (13).MP4,CROP07,21/02/2024 02:21,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
21st Feb am (14).MP4,CROP07,21/02/2024 02:22,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
21st Feb am (15).MP4,CROP07,21/02/2024 02:24,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
21st Feb am (16).MP4,CROP07,21/02/2024 02:26,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
21st Feb am (17).MP4,CROP07,21/02/2024 02:27,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
21st Feb am (18).MP4,CROP07,21/02/2024 02:29,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
21st Feb am (19).MP4,CROP07,21/02/2024 02:30,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
21st Feb am (20).MP4,CROP07,21/02/2024 02:32,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
21st Feb am (21).MP4,CROP07,21/02/2024 02:35,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
21st Feb am (22).MP4,CROP07,21/02/2024 02:37,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
21st Feb am (23).MP4,CROP07,21/02/2024 02:41,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
21st Feb am (24).MP4,CROP07,21/02/2024 02:43,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
21st Feb am (25).MP4,CROP07,21/02/2024 02:45,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
21st Feb am (26).MP4,CROP07,21/02/2024 02:47,Beaver,Castor_fiber,2,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
21st Feb am (26).MP4,CROP07,21/02/2024 02:47,Beaver,Castor_fiber,2,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
21st Feb am (27).MP4,CROP07,21/02/2024 02:49,Beaver,Castor_fiber,2,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
21st Feb am (27).MP4,CROP07,21/02/2024 02:49,Beaver,Castor_fiber,2,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
21st Feb am (28).MP4,CROP07,21/02/2024 02:52,Beaver,Castor_fiber,2,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
21st Feb am (28).MP4,CROP07,21/02/2024 02:52,Beaver,Castor_fiber,2,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
21st Feb am (29).MP4,CROP07,21/02/2024 03:01,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
21st Feb am (30).MP4,CROP07,21/02/2024 03:11,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
21st Feb am (31).MP4,CROP07,21/02/2024 03:17,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
21st Feb am badger.MP4,CROP06,21/02/2024 03:42,Badger,Meles_meles,1,,Mar,CROP06_Mar,CROP_0306,,,
21st Feb am (32).MP4,CROP07,21/02/2024 03:52,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
21st Feb am (33).MP4,CROP07,21/02/2024 03:57,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,SW,Y
21st Feb am (34).MP4,CROP07,21/02/2024 04:20,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,"LC, EA",Y
21st Feb am (35).MP4,CROP07,21/02/2024 04:37,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,SW,Y
21st Feb am (36).MP4,CROP07,21/02/2024 04:40,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,SG,Y
21st Feb am (37).MP4,CROP07,21/02/2024 05:18,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
21st Feb am 2 beavers(38).MP4,CROP07,21/02/2024 05:22,Beaver,Castor_fiber,2,,Mar,CROP07_Mar,CROP_0307,adult,"VO, AL",Y
21st Feb am 2 beavers(38).MP4,CROP07,21/02/2024 05:22,Beaver,Castor_fiber,2,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
21st Feb am (39).MP4,CROP07,21/02/2024 05:32,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,WA,Y
21st Feb am (40).MP4,CROP07,21/02/2024 05:34,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,"LC, EA",Y
21st Feb am (41).MP4,CROP07,21/02/2024 05:37,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,"LC, EA",Y
21st Feb am (42).MP4,CROP07,21/02/2024 05:40,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
21st Feb am (43).MP4,CROP07,21/02/2024 05:41,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
21st Feb am (44).MP4,CROP07,21/02/2024 05:43,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
21st Feb am (45).MP4,CROP07,21/02/2024 05:44,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
21st Feb am (46).MP4,CROP07,21/02/2024 05:46,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
21st Feb am (47).MP4,CROP07,21/02/2024 05:47,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
21st Feb am (48).MP4,CROP07,21/02/2024 05:49,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
21st Feb am (49).MP4,CROP07,21/02/2024 05:51,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
21st Feb am (50).MP4,CROP07,21/02/2024 05:52,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
21st Feb am.MP4,CROP04,21/02/2024 06:08,Beaver,Castor_fiber,1,,Mar,CROP04_Mar,CROP_0304,adult,EW,Y
21st Feb am (2).MP4,CROP04,21/02/2024 07:21,Beaver,Castor_fiber,1,,Mar,CROP04_Mar,CROP_0304,adult,"EX, LC",Y
21st Feb pm.MP4,CROP06,21/02/2024 20:52,Beaver,Castor_fiber,1,,Mar,CROP06_Mar,CROP_0306,adult,EX,Y
21st Feb pm.MP4,CROP04,21/02/2024 21:09,Beaver,Castor_fiber,1,,Mar,CROP04_Mar,CROP_0304,adult,EW,Y
21st Feb pm (1).MP4,CROP07,21/02/2024 21:29,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
21st Feb pm 2 beavers(2).MP4,CROP07,21/02/2024 21:30,Beaver,Castor_fiber,2,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
21st Feb pm 2 beavers(2).MP4,CROP07,21/02/2024 21:30,Beaver,Castor_fiber,2,,Mar,CROP07_Mar,CROP_0307,adult,"VO, AL",Y
21st Feb pm (3).MP4,CROP07,21/02/2024 21:40,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
21st Feb pm (4).MP4,CROP07,21/02/2024 21:43,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
21st Feb pm (5).MP4,CROP07,21/02/2024 21:46,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,"EX, SG",Y
21st Feb pm (6).MP4,CROP07,21/02/2024 21:58,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,"SC, SW",Y
21st Feb pm (7).MP4,CROP07,21/02/2024 22:41,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,"SC, EA",Y
21st Feb pm (8).MP4,CROP07,21/02/2024 22:45,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
21st Feb pm (2).MP4,CROP06,21/02/2024 23:16,Beaver,Castor_fiber,1,,Mar,CROP06_Mar,CROP_0306,adult,EX,Y
21st Feb pm (2).MP4,CROP04,21/02/2024 23:31,Beaver,Castor_fiber,1,,Mar,CROP04_Mar,CROP_0304,adult,EW,Y
22nd Feb am (1).MP4,CROP07,22/02/2024 01:04,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
22nd Feb am (2).MP4,CROP07,22/02/2024 01:07,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
22nd Feb am (3).MP4,CROP07,22/02/2024 01:09,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
22nd Feb am (4).MP4,CROP07,22/02/2024 01:14,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
22nd Feb am (5).MP4,CROP07,22/02/2024 01:16,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
22nd Feb am (6).MP4,CROP07,22/02/2024 01:18,Beaver,Castor_fiber,2,,Mar,CROP07_Mar,CROP_0307,adult,"PL, VO",Y
22nd Feb am (6).MP4,CROP07,22/02/2024 01:18,Beaver,Castor_fiber,2,,Mar,CROP07_Mar,CROP_0307,adult,"PL, VO",Y
22nd Feb am (7).MP4,CROP07,22/02/2024 01:20,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
22nd Feb am (8).MP4,CROP07,22/02/2024 01:25,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
22nd Feb am (9).MP4,CROP07,22/02/2024 01:28,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,SW,Y
22nd Feb am.MP4,CROP06,22/02/2024 03:17,Beaver,Castor_fiber,1,,Mar,CROP06_Mar,CROP_0306,adult,EX,Y
22nd Feb am (10).MP4,CROP07,22/02/2024 03:52,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
22nd Feb am (11).MP4,CROP07,22/02/2024 03:55,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,"EA, SW",Y
22nd Feb am (12).MP4,CROP07,22/02/2024 03:56,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
22nd Feb am (13).MP4,CROP07,22/02/2024 03:59,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,SW,Y
22nd Feb am (14).MP4,CROP07,22/02/2024 05:16,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
22nd Feb am (15).MP4,CROP07,22/02/2024 05:18,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,FO,Y
22nd Feb am (16).MP4,CROP07,22/02/2024 05:24,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
22nd Feb am (17).MP4,CROP07,22/02/2024 05:37,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,"EA, WA",Y
Otter 22nd Feb pm (1).MP4,CROP07,22/02/2024 18:06,Otter,Lutra_lutra,1,,Mar,CROP07_Mar,CROP_0307,adult,EX,Y
22nd Feb pm.MP4,CROP04,22/02/2024 20:37,Beaver,Castor_fiber,1,,Mar,CROP04_Mar,CROP_0304,adult,EW,Y
22nd Feb pm (2).MP4,CROP07,22/02/2024 21:46,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,"EX, FO",Y
22nd Feb pm otter (3).MP4,CROP04,22/02/2024 23:23,Otter,Lutra_lutra,1,,Mar,CROP04_Mar,CROP_0304,adult,WA,Y
22nd Feb pm otter.MP4,CROP04,22/02/2024 23:23,Otter,Lutra_lutra,1,,Mar,CROP04_Mar,CROP_0304,adult,WA,Y
02190006.MP4,CROP01,22/02/2024 23:28,Otter,Lutra_lutra,2,,Mar,CROP01_Mar,CROP_0301,juvenile,EW,Y
02190006.MP4,CROP01,22/02/2024 23:28,Otter,Lutra_lutra,2,,Mar,CROP01_Mar,CROP_0301,juvenile,SW,Y
23rd Feb am.MP4,CROP06,23/02/2024 02:01,Beaver,Castor_fiber,1,,Mar,CROP06_Mar,CROP_0306,adult,"EX, SG",Y
23rd Feb am.MP4,CROP04,23/02/2024 02:48,Beaver,Castor_fiber,1,,Mar,CROP04_Mar,CROP_0304,adult,EX,Y
23rd Feb am (2).MP4,CROP07,23/02/2024 03:38,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,"LC, EA",Y
23rd Feb am (3).MP4,CROP04,23/02/2024 03:49,Beaver,Castor_fiber,1,,Mar,CROP04_Mar,CROP_0304,adult,EX,Y
23rd Feb am (1).MP4,CROP07,23/02/2024 04:29,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,SW,Y
23rd Feb am (4).MP4,CROP04,23/02/2024 04:37,Beaver,Castor_fiber,1,,Mar,CROP04_Mar,CROP_0304,adult,EW,Y
23rd Feb am (2).MP4,CROP04,23/02/2024 04:39,Beaver,Castor_fiber,1,,Mar,CROP04_Mar,CROP_0304,adult,EX,Y
23rd Feb am (5).MP4,CROP04,23/02/2024 05:26,Beaver,Castor_fiber,1,,Mar,CROP04_Mar,CROP_0304,adult,EW,Y
23rd Feb am (6).MP4,CROP04,23/02/2024 06:01,Beaver,Castor_fiber,1,,Mar,CROP04_Mar,CROP_0304,adult,EX,Y
23rd Feb pm (1).MP4,CROP07,23/02/2024 17:58,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
23rd Feb pm (2).MP4,CROP07,23/02/2024 18:02,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
23rd Feb pm (3).MP4,CROP07,23/02/2024 18:09,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
23rd Feb pm (4).MP4,CROP07,23/02/2024 18:11,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
23rd Feb pm (5).MP4,CROP07,23/02/2024 18:13,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
23rd Feb pm.MP4,CROP04,23/02/2024 21:02,Beaver,Castor_fiber,1,,Mar,CROP04_Mar,CROP_0304,adult,EW,Y
23rd Feb pm (6).MP4,CROP07,23/02/2024 21:16,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
23rd Feb pm 2 beavers(9).MP4,CROP07,23/02/2024 21:24,Beaver,Castor_fiber,2,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
23rd Feb pm 2 beavers(9).MP4,CROP07,23/02/2024 21:24,Beaver,Castor_fiber,2,,Mar,CROP07_Mar,CROP_0307,adult,"VO, PL",Y
23rd Feb pm 2 beavers(8).MP4,CROP07,23/02/2024 21:31,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
23rd Feb pm (9).MP4,CROP07,23/02/2024 21:38,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
23rd Feb pm (10).MP4,CROP07,23/02/2024 22:41,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
23rd Feb pm (11).MP4,CROP07,23/02/2024 23:01,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,"EA, SW",Y
23rd Feb pm (12).MP4,CROP07,23/02/2024 23:03,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,LC,Y
23rd Feb pm (13).MP4,CROP07,23/02/2024 23:07,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
23rd Feb pm (14).MP4,CROP07,23/02/2024 23:09,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
23rd Feb pm (15).MP4,CROP07,23/02/2024 23:12,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
02200008.MP4,CROP01,23/02/2024 23:13,Otter,Lutra_lutra,2,,Mar,CROP01_Mar,CROP_0301,juvenile,PL,Y
02200008.MP4,CROP01,23/02/2024 23:13,Otter,Lutra_lutra,2,,Mar,CROP01_Mar,CROP_0301,juvenile,PL,Y
23rd Feb pm (16).MP4,CROP07,23/02/2024 23:15,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
02200009.MP4,CROP01,23/02/2024 23:16,Otter,Lutra_lutra,2,,Mar,CROP01_Mar,CROP_0301,juvenile,PL,Y
02200009.MP4,CROP01,23/02/2024 23:16,Otter,Lutra_lutra,2,,Mar,CROP01_Mar,CROP_0301,juvenile,PL,Y
23rd Feb pm (17).MP4,CROP07,23/02/2024 23:20,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,SW,Y
24th Feb am 3 otters.MP4,CROP04,24/02/2024 03:05,Otter,Lutra_lutra,3,,Mar,CROP04_Mar,CROP_0304,juvenile,HB,N
24th Feb am 3 otters.MP4,CROP04,24/02/2024 03:05,Otter,Lutra_lutra,3,,Mar,CROP04_Mar,CROP_0304,juvenile,HB,N
24th Feb am 3 otters.MP4,CROP04,24/02/2024 03:05,Otter,Lutra_lutra,3,,Mar,CROP04_Mar,CROP_0304,juvenile,HB,Y
02210010.MP4,CROP01,24/02/2024 03:51,Otter,Lutra_lutra,2,,Mar,CROP01_Mar,CROP_0301,juvenile,PL,Y
02210010.MP4,CROP01,24/02/2024 03:51,Otter,Lutra_lutra,2,,Mar,CROP01_Mar,CROP_0301,juvenile,PL,Y
02210011.MP4,CROP01,24/02/2024 03:52,Otter,Lutra_lutra,2,,Mar,CROP01_Mar,CROP_0301,juvenile,PL,Y
02210011.MP4,CROP01,24/02/2024 03:52,Otter,Lutra_lutra,2,,Mar,CROP01_Mar,CROP_0301,juvenile,PL,Y
02210012.MP4,CROP01,24/02/2024 03:53,Otter,Lutra_lutra,1,,Mar,CROP01_Mar,CROP_0301,juvenile,SW,Y
24th Feb am.MP4,CROP04,24/02/2024 04:00,Beaver,Castor_fiber,1,,Mar,CROP04_Mar,CROP_0304,adult,EW,Y
24th Feb am (2).MP4,CROP04,24/02/2024 06:03,Beaver,Castor_fiber,1,,Mar,CROP04_Mar,CROP_0304,adult,EX,Y
01110011.MP4,CROP08,24/02/2024 15:49,Grey squirrel,Sciurus_carolinensis,1,,Mar,CROP08_Mar,CROP_0308,,,
02240023.MP4,CROP03,24/02/2024 18:14,Pheasant,Phasianus_colchicus,1,,Mar,CROP03_Mar,CROP_0303,,,
24th Feb pm (1).MP4,CROP07,24/02/2024 20:52,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,"LC, EA",Y
24th Feb pm (2).MP4,CROP07,24/02/2024 20:54,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
24th Feb pm (3).MP4,CROP07,24/02/2024 20:57,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
24th Feb pm (4).MP4,CROP07,24/02/2024 20:59,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
24th Feb pm (5).MP4,CROP07,24/02/2024 21:00,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
24th Feb pm (6).MP4,CROP07,24/02/2024 21:02,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
24th Feb pm (7).MP4,CROP07,24/02/2024 21:03,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
24th Feb pm (8).MP4,CROP07,24/02/2024 21:05,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
24th Feb pm.MP4,CROP04,24/02/2024 21:07,Beaver,Castor_fiber,1,,Mar,CROP04_Mar,CROP_0304,adult,EW,Y
24th Feb pm (9).MP4,CROP07,24/02/2024 21:09,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
24th Feb pm (10).MP4,CROP07,24/02/2024 21:10,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
24th Feb pm (11).MP4,CROP07,24/02/2024 21:12,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
24th Feb pm (12).MP4,CROP07,24/02/2024 21:14,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
24th Feb pm (13).MP4,CROP07,24/02/2024 21:15,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
24th Feb pm (14).MP4,CROP07,24/02/2024 21:16,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
24th Feb pm (15).MP4,CROP07,24/02/2024 21:18,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
24th Feb pm (16).MP4,CROP07,24/02/2024 21:19,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
24th Feb pm (17).MP4,CROP07,24/02/2024 21:21,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
24th Feb pm (18).MP4,CROP07,24/02/2024 21:22,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
24th Feb pm (19).MP4,CROP07,24/02/2024 21:24,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
24th Feb pm (20).MP4,CROP07,24/02/2024 21:26,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
24th Feb pm (21).MP4,CROP07,24/02/2024 21:30,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,SG,Y
24th Feb pm (22).MP4,CROP07,24/02/2024 21:33,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,SG,Y
24th Feb pm (23).MP4,CROP07,24/02/2024 21:36,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,FO,Y
24th Feb pm (24).MP4,CROP07,24/02/2024 21:38,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,SW,Y
25th Feb am (2).MP4,CROP07,25/02/2024 00:15,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
25th Feb am (3).MP4,CROP07,25/02/2024 00:19,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
25th Feb am (4).MP4,CROP07,25/02/2024 00:20,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,FO,Y
25th Feb am (5).MP4,CROP07,25/02/2024 02:59,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,kit,EA,Y
25th Feb am (6).MP4,CROP07,25/02/2024 04:58,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
25th Feb am (7).MP4,CROP07,25/02/2024 05:00,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
25th Feb am (8).MP4,CROP07,25/02/2024 05:01,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
25th Feb am (9).MP4,CROP07,25/02/2024 05:03,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
25th Feb am (10).MP4,CROP07,25/02/2024 05:05,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
25th Feb am (11).MP4,CROP07,25/02/2024 05:06,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
25th Feb am (12).MP4,CROP07,25/02/2024 05:08,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
25th Feb am (13).MP4,CROP07,25/02/2024 05:09,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
25th Feb am (14).MP4,CROP07,25/02/2024 05:10,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
25th Feb am (15).MP4,CROP07,25/02/2024 05:12,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
25th Feb am (16).MP4,CROP07,25/02/2024 05:13,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
25th Feb am (17).MP4,CROP07,25/02/2024 05:15,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
25th Feb am (18).MP4,CROP07,25/02/2024 05:16,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
25th Feb am (19).MP4,CROP07,25/02/2024 05:17,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
25th Feb am (20).MP4,CROP07,25/02/2024 05:22,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,EA,Y
25th Feb am (1).MP4,CROP07,25/02/2024 05:24,Beaver,Castor_fiber,1,,Mar,CROP07_Mar,CROP_0307,adult,WA,Y
25th Feb am otter.MP4,CROP06,25/02/2024 06:22,Otter,Lutra_lutra,1,,Mar,CROP06_Mar,CROP_0306,adult,EW,Y
02250024.MP4,CROP03,25/02/2024 07:45,Grey heron,Ardea_cinerea,1,,Mar,CROP03_Mar,CROP_0303,,,
03160005.MP4,CROP10,25/02/2024 19:10,Mallard,Anas_platyrhynchos,1,,Mar,CROP10_Mar,CROP_0310,,,
03160006.MP4,CROP10,25/02/2024 19:12,Mallard,Anas_platyrhynchos,1,,Mar,CROP10_Mar,CROP_0310,,,
03160007.MP4,CROP10,25/02/2024 19:18,Mallard,Anas_platyrhynchos,2,,Mar,CROP10_Mar,CROP_0310,,,
25th Feb pm otter.MP4,CROP06,25/02/2024 20:31,Otter,Lutra_lutra,1,,Mar,CROP06_Mar,CROP_0306,adult,EX,Y
25th Feb pm.MP4,CROP06,25/02/2024 20:44,Beaver,Castor_fiber,1,,Mar,CROP06_Mar,CROP_0306,adult,EX,Y
02250026.MP4,CROP03,25/02/2024 20:54,Brown rat,Rattus_norvegicus,1,,Mar,CROP03_Mar,CROP_0303,,,
02250027.MP4,CROP03,25/02/2024 21:18,Brown rat,Rattus_norvegicus,1,,Mar,CROP03_Mar,CROP_0303,,,
25th Feb pm (2).MP4,CROP04,25/02/2024 22:21,Beaver,Castor_fiber,1,,Mar,CROP04_Mar,CROP_0304,adult,EW,Y
